PROJECT,CLASS,COMPLEXITY
spring-batch-admin,ExampleItemWriter,3
spring-batch-admin,StepLocatorStepFactoryBean,5
spring-batch-admin,TrivialJobParametersIncrementer,1
spring-security-oauth,PhotoServiceImpl,11
spring-security-oauth,AccessConfirmationController,5
spring-security-oauth,PhotoController,10
spring-security-oauth,SparklrConsumerDetails,6
spring-security-oauth,PhotoInfo,8
spring-security-oauth,GoogleServiceImpl,12
spring-security-oauth,SparklrServiceImpl,13
spring-security-oauth,PicasaController,2
spring-security-oauth,SparklrController,5
spring-security-oauth,SparklrException,1
spring-security-oauth,ServletInitializer,4
spring-security-oauth,OAuth2ServerConfig,0
spring-security-oauth,MethodSecurityConfig,1
spring-security-oauth,OAuth2ServerConfig,0
spring-security-oauth,OAuth2ServerConfig,0
spring-security-oauth,SecurityConfiguration,4
spring-security-oauth,WebMvcConfig,9
spring-security-oauth,PhotoServiceImpl,10
spring-security-oauth,PhotoServiceUserController,1
spring-security-oauth,PhotoController,14
spring-security-oauth,AdminController,16
spring-security-oauth,AccessConfirmationController,6
spring-security-oauth,SparklrUserApprovalHandler,7
spring-security-oauth,PhotoServiceUser,3
spring-security-oauth,PhotoInfo,8
spring-security-oauth,ServletInitializer,5
spring-security-oauth,SecurityConfig,3
spring-security-oauth,WebMvcConfig,12
spring-security-oauth,WebMvcConfig,12
spring-security-oauth,AccessTokenRequestConverter,2
spring-security-oauth,SparklrServiceImpl,13
spring-security-oauth,SparklrController,6
spring-security-oauth,SparklrRedirectController,6
spring-security-oauth,FacebookController,2
spring-security-oauth,SparklrException,1
spring-security-oauth,ServletInitializer,5
spring-security-oauth,SecurityConfig,3
spring-security-oauth,WebMvcConfig,12
spring-security-oauth,WebMvcConfig,12
spring-security-oauth,ServletInitializer,4
spring-security-oauth,OAuth2ServerConfig,0
spring-security-oauth,MethodSecurityConfig,1
spring-security-oauth,OAuth2ServerConfig,0
spring-security-oauth,OAuth2ServerConfig,0
spring-security-oauth,SecurityConfiguration,4
spring-security-oauth,WebMvcConfig,9
spring-security-oauth,PhotoServiceImpl,11
spring-security-oauth,AccessConfirmationController,5
spring-security-oauth,PhotoController,10
spring-security-oauth,PhotoServiceUserController,1
spring-security-oauth,AdminController,16
spring-security-oauth,SparklrConsumerDetails,6
spring-security-oauth,SparklrUserApprovalHandler,7
spring-security-oauth,PhotoServiceUser,3
spring-security-oauth,PhotoInfo,8
spring-security-oauth,AccessTokenRequestConverter,2
spring-security-oauth,GoogleServiceImpl,12
spring-security-oauth,SparklrServiceImpl,13
spring-security-oauth,PicasaController,2
spring-security-oauth,SparklrController,5
spring-security-oauth,SparklrRedirectController,6
spring-security-oauth,FacebookController,2
spring-security-oauth,SparklrException,1
spring-security-oauth,OAuthException,2
spring-security-oauth,OAuthCodec,8
spring-security-oauth,StringSplitUtils,19
spring-security-oauth,InvalidSignatureException,2
spring-security-oauth,SignatureSecretEditor,1
spring-security-oauth,RSAKeySecret,20
spring-security-oauth,CoreOAuthSignatureMethodFactory,28
spring-security-oauth,PlainTextSignatureMethod,9
spring-security-oauth,RSA_SHA1SignatureMethod,19
spring-security-oauth,HMAC_SHA1SignatureMethod,19
spring-security-oauth,SharedConsumerSecretImpl,2
spring-security-oauth,UnsupportedSignatureMethodException,1
spring-security-oauth,ExpressionHandlerBeanDefinitionParser,1
spring-security-oauth,OAuthConsumerBeanDefinitionParser,11
spring-security-oauth,ProtectedResourceDetailsBeanDefinitionParser,18
spring-security-oauth,ProtectedResourceDetailsServiceFactoryBean,2
spring-security-oauth,VerifierServiceBeanDefinitionParser,4
spring-security-oauth,ConfigUtils,12
spring-security-oauth,TokenServiceBeanDefinitionParser,4
spring-security-oauth,ConsumerDetailsFactoryBean,17
spring-security-oauth,OAuthProviderBeanDefinitionParser,25
spring-security-oauth,ConsumerServiceBeanDefinitionParser,9
spring-security-oauth,OAuthSecurityNamespaceHandler,1
spring-security-oauth,OAuthClientHttpRequestFactory,12
spring-security-oauth,OAuthRestTemplate,9
spring-security-oauth,CoreOAuthConsumerSupport,117
spring-security-oauth,CoreOAuthConsumerSupport,117
spring-security-oauth,OAuthConsumerProcessingFilter,20
spring-security-oauth,OAuthConsumerContextFilter,60
spring-security-oauth,OAuthConsumerContextFilter,60
spring-security-oauth,OAuthOverHttpURLStreamHandler,3
spring-security-oauth,OAuthOverHttpsURLStreamHandler,3
spring-security-oauth,DefaultOAuthURLStreamHandlerFactory,2
spring-security-oauth,UUIDNonceFactory,1
spring-security-oauth,UnverifiedRequestTokenException,2
spring-security-oauth,InMemoryProtectedResourceDetailsService,3
spring-security-oauth,BaseProtectedResourceDetails,28
spring-security-oauth,AccessTokenRequiredException,4
spring-security-oauth,OAuthRequestFailedException,2
spring-security-oauth,OAuthSecurityContextHolder,2
spring-security-oauth,OAuthSecurityContextImpl,4
spring-security-oauth,InvalidOAuthRealmException,2
spring-security-oauth,OAuthConsumerToken,11
spring-security-oauth,HttpSessionOAuthRememberMeServices,6
spring-security-oauth,NoOpOAuthRememberMeServices,2
spring-security-oauth,HttpSessionBasedTokenServices,15
spring-security-oauth,ConsumerSecurityConfig,2
spring-security-oauth,ConsumerSecurityMetadataSource,10
spring-security-oauth,ConsumerSecurityVoter,12
spring-security-oauth,OAuthMethodSecurityExpressionHandler,7
spring-security-oauth,OAuthMethodSecurityExpressionHandler,7
spring-security-oauth,OAuthMethodSecurityExpressionHandler,7
spring-security-oauth,OAuthMethodSecurityExpressionHandler,7
spring-security-oauth,AccessTokenProcessingFilter,14
spring-security-oauth,ProtectedResourceProcessingFilter,15
spring-security-oauth,UnauthenticatedRequestTokenProcessingFilter,13
spring-security-oauth,UserAuthorizationSuccessfulAuthenticationHandler,15
spring-security-oauth,OAuthProviderProcessingFilter,72
spring-security-oauth,CoreOAuthProviderSupport,35
spring-security-oauth,UserAuthorizationProcessingFilter,19
spring-security-oauth,ExpiringTimestampNonceServices,4
spring-security-oauth,NullNonceServices,1
spring-security-oauth,InMemoryNonceServices,9
spring-security-oauth,InMemoryNonceServices,9
spring-security-oauth,NonceAlreadyUsedException,1
spring-security-oauth,OAuthAuthenticationDetails,2
spring-security-oauth,OAuthProcessingFilterEntryPoint,6
spring-security-oauth,BaseConsumerDetails,14
spring-security-oauth,DefaultAuthenticationHandler,3
spring-security-oauth,InMemoryConsumerDetailsService,4
spring-security-oauth,ConsumerAuthentication,13
spring-security-oauth,ConsumerCredentials,6
spring-security-oauth,InvalidOAuthParametersException,1
spring-security-oauth,OAuthVersionUnsupportedException,1
spring-security-oauth,ExpiredOAuthTokenException,1
spring-security-oauth,InMemoryProviderTokenServices,3
spring-security-oauth,InMemorySelfCleaningProviderTokenServices,10
spring-security-oauth,InvalidOAuthTokenException,1
spring-security-oauth,RandomValueProviderTokenServices,33
spring-security-oauth,OAuthProviderTokenImpl,16
spring-security-oauth,VerificationFailedException,1
spring-security-oauth,RandomValueVerifierServices,9
spring-security-oauth,OAuth2AuthenticationFailureEvent,1
spring-security-oauth,OAuth2ClientAuthenticationProcessingFilter,14
spring-security-oauth,OAuth2ClientAuthenticationProcessingFilter,14
spring-security-oauth,OAuth2ClientContextFilter,17
spring-security-oauth,DefaultStateKeyGenerator,1
spring-security-oauth,StringSplitUtils,19
spring-security-oauth,OAuth2ErrorHandler,23
spring-security-oauth,AccessTokenRequiredException,4
spring-security-oauth,DefaultOAuth2ClientContext,8
spring-security-oauth,OAuth2RestTemplate,39
spring-security-oauth,DefaultOAuth2RequestAuthenticator,3
spring-security-oauth,UserApprovalRequiredException,5
spring-security-oauth,OAuth2AccessDeniedException,9
spring-security-oauth,BaseOAuth2ProtectedResourceDetails,27
spring-security-oauth,UserRedirectRequiredException,7
spring-security-oauth,OAuth2ContextConfiguration,0
spring-security-oauth,OAuth2ContextConfiguration,0
spring-security-oauth,OAuth2ContextConfiguration,0
spring-security-oauth,OAuth2ContextConfiguration,0
spring-security-oauth,OAuth2ContextSetup,53
spring-security-oauth,DefaultClientAuthenticationHandler,9
spring-security-oauth,ClientCredentialsAccessTokenProvider,9
spring-security-oauth,ClientCredentialsResourceDetails,2
spring-security-oauth,AuthorizationCodeAccessTokenProvider,46
spring-security-oauth,AuthorizationCodeResourceDetails,1
spring-security-oauth,ImplicitAccessTokenProvider,15
spring-security-oauth,ImplicitAccessTokenProvider,15
spring-security-oauth,ImplicitResourceDetails,1
spring-security-oauth,ResourceOwnerPasswordAccessTokenProvider,9
spring-security-oauth,ResourceOwnerPasswordResourceDetails,5
spring-security-oauth,AbstractRedirectResourceDetails,12
spring-security-oauth,DefaultAccessTokenRequest,38
spring-security-oauth,JdbcClientTokenServices,12
spring-security-oauth,OAuth2AccessTokenSupport,23
spring-security-oauth,AccessTokenProviderChain,31
spring-security-oauth,DefaultClientKeyGenerator,5
spring-security-oauth,DefaultRequestEnhancer,3
spring-security-oauth,OAuth2AccessTokenSupport,23
spring-security-oauth,OAuth2AccessTokenSupport,23
spring-security-oauth,BadClientCredentialsException,3
spring-security-oauth,SerializationException,4
spring-security-oauth,UnapprovedClientAuthenticationException,2
spring-security-oauth,UnauthorizedUserException,4
spring-security-oauth,UnauthorizedClientException,4
spring-security-oauth,InsufficientScopeException,4
spring-security-oauth,OAuth2ExceptionJackson2Serializer,3
spring-security-oauth,InvalidGrantException,3
spring-security-oauth,InvalidRequestException,3
spring-security-oauth,RedirectMismatchException,3
spring-security-oauth,UnsupportedGrantTypeException,3
spring-security-oauth,UnsupportedResponseTypeException,3
spring-security-oauth,UserDeniedAuthorizationException,3
spring-security-oauth,OAuth2Exception,29
spring-security-oauth,OAuth2ExceptionJackson1Deserializer,25
spring-security-oauth,OAuth2ExceptionJackson2Deserializer,26
spring-security-oauth,ClientAuthenticationException,3
spring-security-oauth,InvalidClientException,3
spring-security-oauth,InvalidScopeException,3
spring-security-oauth,InvalidTokenException,4
spring-security-oauth,OAuth2ExceptionJackson1Serializer,2
spring-security-oauth,DefaultOAuth2RefreshToken,11
spring-security-oauth,DefaultOAuth2AccessToken,29
spring-security-oauth,DefaultExpiringOAuth2RefreshToken,2
spring-security-oauth,DefaultThrowableAnalyzer,2
spring-security-oauth,OAuth2AccessTokenJackson1Deserializer,11
spring-security-oauth,OAuth2AccessTokenJackson1Serializer,6
spring-security-oauth,OAuth2AccessTokenJackson2Deserializer,14
spring-security-oauth,OAuth2AccessTokenJackson2Serializer,6
spring-security-oauth,JacksonJsonParser,4
spring-security-oauth,JsonDateDeserializer,2
spring-security-oauth,JsonDateSerializer,1
spring-security-oauth,JsonParserFactory,3
spring-security-oauth,OAuth2Utils,8
spring-security-oauth,ProxyCreator,1
spring-security-oauth,Jackson2JsonParser,4
spring-security-oauth,RandomValueStringGenerator,7
spring-security-oauth,SerializationUtils,9
spring-security-oauth,DefaultJdbcListFactory,2
spring-security-oauth,ProxyCreator,1
spring-security-oauth,JdbcClientDetailsServiceBuilder,5
spring-security-oauth,ClientDetailsServiceBuilder,8
spring-security-oauth,ClientDetailsServiceBuilder,8
spring-security-oauth,InMemoryClientDetailsServiceBuilder,2
spring-security-oauth,ClientDetailsServiceConfiguration,2
spring-security-oauth,ClientDetailsServiceConfigurer,6
spring-security-oauth,OAuth2ClientConfiguration,2
spring-security-oauth,ResourceServerConfigurerAdapter,2
spring-security-oauth,ResourceServerConfiguration,21
spring-security-oauth,ResourceServerConfiguration,21
spring-security-oauth,AuthorizationServerEndpointsConfiguration,21
spring-security-oauth,AuthorizationServerConfigurerAdapter,3
spring-security-oauth,AuthorizationServerEndpointsConfiguration,21
spring-security-oauth,AuthorizationServerSecurityConfiguration,5
spring-security-oauth,OAuth2ClientConfiguration,2
spring-security-oauth,AuthorizationServerSecurityConfigurer,28
spring-security-oauth,ResourceServerSecurityConfigurer,29
spring-security-oauth,AuthorizationServerEndpointsConfigurer,97
spring-security-oauth,ClientBeanDefinitionParser,2
spring-security-oauth,ConfigUtils,12
spring-security-oauth,ExpressionHandlerBeanDefinitionParser,1
spring-security-oauth,WebExpressionHandlerBeanDefinitionParser,1
spring-security-oauth,ResourceBeanDefinitionParser,25
spring-security-oauth,OAuth2ClientContextFactoryBean,7
spring-security-oauth,ResourceBeanDefinitionParser,25
spring-security-oauth,AuthorizationServerBeanDefinitionParser,43
spring-security-oauth,ClientDetailsServiceBeanDefinitionParser,8
spring-security-oauth,RestTemplateBeanDefinitionParser,3
spring-security-oauth,ResourceServerBeanDefinitionParser,7
spring-security-oauth,OAuth2SecurityNamespaceHandler,1
spring-security-oauth,ProviderBeanDefinitionParser,2
spring-security-oauth,AbstractJaxbMessageConverter,11
spring-security-oauth,JaxbOAuth2AccessToken,10
spring-security-oauth,JaxbOAuth2AccessTokenMessageConverter,6
spring-security-oauth,JaxbOAuth2Exception,4
spring-security-oauth,JaxbOAuth2ExceptionMessageConverter,3
spring-security-oauth,FormOAuth2ExceptionHttpMessageConverter,6
spring-security-oauth,FormOAuth2AccessTokenMessageConverter,4
spring-security-oauth,TokenStoreUserApprovalHandler,16
spring-security-oauth,InMemoryApprovalStore,7
spring-security-oauth,JdbcApprovalStore,24
spring-security-oauth,Approval,27
spring-security-oauth,ApprovalStoreUserApprovalHandler,28
spring-security-oauth,InMemoryApprovalStore,7
spring-security-oauth,DefaultUserApprovalHandler,6
spring-security-oauth,TokenApprovalStore,7
spring-security-oauth,JdbcApprovalStore,24
spring-security-oauth,OAuth2AuthenticationDetails,32
spring-security-oauth,OAuth2AuthenticationManager,17
spring-security-oauth,OAuth2AuthenticationProcessingFilter,22
spring-security-oauth,BearerTokenExtractor,9
spring-security-oauth,OAuth2AuthenticationDetailsSource,1
spring-security-oauth,OAuth2AuthenticationProcessingFilter,22
spring-security-oauth,Jackson2ArrayOrStringDeserializer,4
spring-security-oauth,JdbcClientDetailsService,36
spring-security-oauth,JdbcClientDetailsService,36
spring-security-oauth,ClientCredentialsTokenEndpointFilter,16
spring-security-oauth,BaseClientDetails,91
spring-security-oauth,ClientCredentialsTokenEndpointFilter,16
spring-security-oauth,JdbcClientDetailsService,36
spring-security-oauth,InMemoryClientDetailsService,3
spring-security-oauth,ClientCredentialsTokenGranter,6
spring-security-oauth,JacksonArrayOrStringDeserializer,4
spring-security-oauth,ClientDetailsUserDetailsService,6
spring-security-oauth,JdbcClientDetailsService,36
spring-security-oauth,JdbcClientDetailsService,36
spring-security-oauth,JdbcAuthorizationCodeServices,9
spring-security-oauth,AuthorizationCodeTokenGranter,10
spring-security-oauth,InMemoryAuthorizationCodeServices,2
spring-security-oauth,RandomValueAuthorizationCodeServices,3
spring-security-oauth,CheckTokenEndpoint,8
spring-security-oauth,TokenKeyEndpoint,5
spring-security-oauth,TokenEndpointAuthenticationFilter,22
spring-security-oauth,AuthorizationEndpoint,73
spring-security-oauth,TokenEndpoint,26
spring-security-oauth,FrameworkEndpointHandlerMapping,19
spring-security-oauth,DefaultRedirectResolver,26
spring-security-oauth,WhitelabelApprovalEndpoint,11
spring-security-oauth,AbstractEndpoint,11
spring-security-oauth,SpelView,6
spring-security-oauth,ExactMatchRedirectResolver,1
spring-security-oauth,WhitelabelErrorEndpoint,2
spring-security-oauth,DefaultWebResponseExceptionTranslator,9
spring-security-oauth,DefaultWebResponseExceptionTranslator,9
spring-security-oauth,AbstractOAuth2SecurityExceptionHandler,9
spring-security-oauth,DefaultWebResponseExceptionTranslator,9
spring-security-oauth,DefaultOAuth2ExceptionRenderer,15
spring-security-oauth,OAuth2AuthenticationEntryPoint,9
spring-security-oauth,DefaultWebResponseExceptionTranslator,9
spring-security-oauth,DefaultWebResponseExceptionTranslator,9
spring-security-oauth,OAuth2AccessDeniedHandler,1
spring-security-oauth,OAuth2ExpressionUtils,17
spring-security-oauth,OAuth2SecurityExpressionMethods,16
spring-security-oauth,OAuth2ExpressionParser,4
spring-security-oauth,OAuth2MethodSecurityExpressionHandler,2
spring-security-oauth,OAuth2WebSecurityExpressionHandler,2
spring-security-oauth,ImplicitTokenGranter,6
spring-security-oauth,ImplicitTokenRequest,2
spring-security-oauth,InMemoryImplicitGrantService,2
spring-security-oauth,ResourceOwnerPasswordTokenGranter,7
spring-security-oauth,ClientAlreadyExistsException,2
spring-security-oauth,NoSuchClientException,2
spring-security-oauth,CompositeTokenGranter,5
spring-security-oauth,OAuth2Request,50
spring-security-oauth,AuthorizationRequest,45
spring-security-oauth,BaseRequest,29
spring-security-oauth,OAuth2Authentication,23
spring-security-oauth,DefaultSecurityContextAccessor,6
spring-security-oauth,TokenRequest,8
spring-security-oauth,ClientRegistrationException,2
spring-security-oauth,RefreshTokenGranter,3
spring-security-oauth,DefaultOAuth2RequestFactory,19
spring-security-oauth,DefaultOAuth2RequestValidator,7
spring-security-oauth,RemoteTokenServices,18
spring-security-oauth,DefaultTokenServices,62
spring-security-oauth,DefaultAuthenticationKeyGenerator,5
spring-security-oauth,DefaultUserAuthenticationConverter,12
spring-security-oauth,AbstractTokenGranter,11
spring-security-oauth,DefaultAccessTokenConverter,28
spring-security-oauth,TokenEnhancerChain,2
spring-security-oauth,JdbcTokenStore,76
spring-security-oauth,JdbcTokenStore,76
spring-security-oauth,InMemoryTokenStore,46
spring-security-oauth,JwtTokenStore,30
spring-security-oauth,KeyStoreKeyFactory,5
spring-security-oauth,InMemoryTokenStore,46
spring-security-oauth,JwtAccessTokenConverter,31
